# x   |  y    | demand	| numItems | l - w (for each item)
0.0	0.0	0.0	0
3.0	5.0	33.0	1	1	1
2.5	9.0	15.0	1	1	1
48.0	16.0	10.0	1	1	1
48.0	17.0	40.0	1	1	1
69.0	16.0	15.0	1	1	1
70.0	16.0	5.0	1	1	1
64.0	13.0	77.0	1	1	1
3.0	-22.0	435.0	1	1	1
2.5	1.0	165.0	1	1	1
-13.0	11.5	120.0	1	1	1
-20.0	45.0	65.0	1	1	1
-9.0	52.0	23.0	1	1	1
-8.5	53.0	18.0	1	1	1
-8.0	52.0	550.0	1	1	1
2.0	2.0	78.0	1	1	1
-2.0	9.0	627.0	1	1	1
-10.0	20.0	9.0	1	1	1
-20.0	19.0	96.0	1	1	1
-15.0	-21.0	116.0	1	1	1
-5.0	-9.0	116.0	1	1	1
-4.5	-9.0	83.0	1	1	1
-52.0	-36.0	41.0	1	1	1
-53.0	-36.0	645.0	1	1	1
0.0	0.0	694.0	1	1	1
-30.0	-18.0	573.0	1	1	1
-51.0	-35.0	1.0	1	1	1
81.0	9.0	181.0	1	1	1
84.0	-99.0	106.0	1	1	1
82.0	-6.0	52.0	1	1	1
40.0	-12.0	117.0	1	1	1
50.0	-7.0	52.0	1	1	1
51.0	-8.0	1300.0	1	1	1
63.0	-17.0	57.0	1	1	1
45.0	-1.0	28.0	1	1	1
54.0	8.5	84.0	1	1	1
29.0	4.0	1.0	1	1	1
21.0	3.0	54.0	1	1	1
22.0	2.0	19.0	1	1	1
39.0	-3.0	88.0	1	1	1
39.5	-3.0	41.0	1	1	1
40.0	-11.0	238.0	1	1	1
28.0	-2.0	66.0	1	1	1
24.0	-18.0	44.0	1	1	1
24.0	-19.0	42.0	1	1	1
