# x   |  y    | demand	| numItems | l - w (for each item)
162.0	354.0	0.0	0
218.0	382.0	300.0	1	1	1
218.0	358.0	3100.0	1	1	1
201.0	370.0	125.0	1	1	1
214.0	371.0	100.0	1	1	1
224.0	370.0	200.0	1	1	1
210.0	382.0	150.0	1	1	1
104.0	354.0	150.0	1	1	1
126.0	338.0	450.0	1	1	1
119.0	340.0	300.0	1	1	1
129.0	349.0	100.0	1	1	1
126.0	347.0	950.0	1	1	1
125.0	346.0	125.0	1	1	1
116.0	355.0	150.0	1	1	1
126.0	335.0	150.0	1	1	1
125.0	355.0	550.0	1	1	1
119.0	357.0	150.0	1	1	1
115.0	341.0	100.0	1	1	1
153.0	351.0	150.0	1	1	1
175.0	363.0	400.0	1	1	1
180.0	360.0	300.0	1	1	1
159.0	331.0	1500.0	1	1	1
188.0	357.0	100.0	1	1	1
152.0	349.0	300.0	1	1	1
215.0	389.0	500.0	1	1	1
212.0	394.0	800.0	1	1	1
188.0	393.0	300.0	1	1	1
207.0	406.0	100.0	1	1	1
184.0	410.0	150.0	1	1	1
207.0	392.0	1000.0	1	1	1
