# x   |  y    | demand	| numItems | h - w (for each item)
40.0	40.0	0.0	0
22.0	22.0	18.0	1	1	1
36.0	26.0	26.0	1	1	1
21.0	45.0	11.0	1	1	1
45.0	35.0	30.0	1	1	1
55.0	20.0	21.0	1	1	1
33.0	34.0	19.0	1	1	1
50.0	50.0	15.0	1	1	1
55.0	45.0	16.0	1	1	1
26.0	59.0	29.0	1	1	1
40.0	66.0	26.0	1	1	1
55.0	65.0	37.0	1	1	1
35.0	51.0	16.0	1	1	1
62.0	35.0	12.0	1	1	1
62.0	57.0	31.0	1	1	1
62.0	24.0	8.0	1	1	1
21.0	36.0	19.0	1	1	1
33.0	44.0	20.0	1	1	1
9.0	56.0	13.0	1	1	1
62.0	48.0	15.0	1	1	1
66.0	14.0	22.0	1	1	1
44.0	13.0	28.0	1	1	1
26.0	13.0	12.0	1	1	1
11.0	28.0	6.0	1	1	1
7.0	43.0	27.0	1	1	1
17.0	64.0	14.0	1	1	1
41.0	46.0	18.0	1	1	1
55.0	34.0	17.0	1	1	1
35.0	16.0	29.0	1	1	1
52.0	26.0	13.0	1	1	1
43.0	26.0	22.0	1	1	1
31.0	76.0	25.0	1	1	1
22.0	53.0	28.0	1	1	1
26.0	29.0	27.0	1	1	1
50.0	40.0	19.0	1	1	1
55.0	50.0	10.0	1	1	1
54.0	10.0	12.0	1	1	1
60.0	15.0	14.0	1	1	1
47.0	66.0	24.0	1	1	1
30.0	60.0	16.0	1	1	1
30.0	50.0	33.0	1	1	1
