# x   |  y    | demand	| numItems | l - w (for each item)
40.0	50.0	0.0	0
45.0	68.0	10.0	1	1	1
45.0	70.0	30.0	1	1	1
42.0	66.0	10.0	1	1	1
42.0	68.0	10.0	1	1	1
42.0	65.0	10.0	1	1	1
40.0	69.0	20.0	1	1	1
40.0	66.0	20.0	1	1	1
38.0	68.0	20.0	1	1	1
38.0	70.0	10.0	1	1	1
35.0	66.0	10.0	1	1	1
35.0	69.0	10.0	1	1	1
25.0	85.0	20.0	1	1	1
22.0	75.0	30.0	1	1	1
22.0	85.0	10.0	1	1	1
20.0	80.0	40.0	1	1	1
20.0	85.0	40.0	1	1	1
18.0	75.0	20.0	1	1	1
15.0	75.0	20.0	1	1	1
15.0	80.0	10.0	1	1	1
30.0	50.0	10.0	1	1	1
30.0	52.0	20.0	1	1	1
28.0	52.0	20.0	1	1	1
28.0	55.0	10.0	1	1	1
25.0	50.0	10.0	1	1	1
25.0	52.0	40.0	1	1	1
25.0	55.0	10.0	1	1	1
23.0	52.0	10.0	1	1	1
23.0	55.0	20.0	1	1	1
20.0	50.0	10.0	1	1	1
20.0	55.0	10.0	1	1	1
10.0	35.0	20.0	1	1	1
10.0	40.0	30.0	1	1	1
8.0	40.0	40.0	1	1	1
8.0	45.0	20.0	1	1	1
5.0	35.0	10.0	1	1	1
5.0	45.0	10.0	1	1	1
2.0	40.0	20.0	1	1	1
0.0	40.0	30.0	1	1	1
0.0	45.0	20.0	1	1	1
35.0	30.0	10.0	1	1	1
35.0	32.0	10.0	1	1	1
33.0	32.0	20.0	1	1	1
33.0	35.0	10.0	1	1	1
32.0	30.0	10.0	1	1	1
30.0	30.0	10.0	1	1	1
30.0	32.0	30.0	1	1	1
30.0	35.0	10.0	1	1	1
28.0	30.0	10.0	1	1	1
28.0	35.0	10.0	1	1	1
26.0	32.0	10.0	1	1	1
25.0	30.0	10.0	1	1	1
25.0	35.0	10.0	1	1	1
44.0	5.0	20.0	1	1	1
42.0	10.0	40.0	1	1	1
42.0	15.0	10.0	1	1	1
40.0	5.0	30.0	1	1	1
40.0	15.0	40.0	1	1	1
38.0	5.0	30.0	1	1	1
38.0	15.0	10.0	1	1	1
35.0	5.0	20.0	1	1	1
50.0	30.0	10.0	1	1	1
50.0	35.0	20.0	1	1	1
50.0	40.0	50.0	1	1	1
48.0	30.0	10.0	1	1	1
48.0	40.0	10.0	1	1	1
47.0	35.0	10.0	1	1	1
47.0	40.0	10.0	1	1	1
45.0	30.0	10.0	1	1	1
45.0	35.0	10.0	1	1	1
95.0	30.0	30.0	1	1	1
95.0	35.0	20.0	1	1	1
53.0	30.0	10.0	1	1	1
92.0	30.0	10.0	1	1	1
53.0	35.0	50.0	1	1	1
45.0	65.0	20.0	1	1	1
90.0	35.0	10.0	1	1	1
88.0	30.0	10.0	1	1	1
88.0	35.0	20.0	1	1	1
87.0	30.0	10.0	1	1	1
85.0	25.0	10.0	1	1	1
85.0	35.0	30.0	1	1	1
75.0	55.0	20.0	1	1	1
72.0	55.0	10.0	1	1	1
70.0	58.0	20.0	1	1	1
68.0	60.0	30.0	1	1	1
66.0	55.0	10.0	1	1	1
65.0	55.0	20.0	1	1	1
65.0	60.0	30.0	1	1	1
63.0	58.0	10.0	1	1	1
60.0	55.0	10.0	1	1	1
60.0	60.0	10.0	1	1	1
67.0	85.0	20.0	1	1	1
65.0	85.0	40.0	1	1	1
65.0	82.0	10.0	1	1	1
62.0	80.0	30.0	1	1	1
60.0	80.0	10.0	1	1	1
60.0	85.0	30.0	1	1	1
58.0	75.0	20.0	1	1	1
55.0	80.0	10.0	1	1	1
55.0	85.0	20.0	1	1	1
