# x   |  y    | demand	| numItems | l - w (for each item)
10.0	45.0	0.0	0
25.0	1.0	25.0	1	1	1
25.0	3.0	7.0	1	1	1
31.0	5.0	13.0	1	1	1
32.0	5.0	6.0	1	1	1
31.0	7.0	14.0	1	1	1
32.0	9.0	5.0	1	1	1
34.0	9.0	11.0	1	1	1
46.0	9.0	19.0	1	1	1
35.0	7.0	5.0	1	1	1
34.0	6.0	15.0	1	1	1
35.0	5.0	15.0	1	1	1
47.0	6.0	17.0	1	1	1
40.0	5.0	13.0	1	1	1
39.0	3.0	12.0	1	1	1
36.0	3.0	18.0	1	1	1
73.0	6.0	13.0	1	1	1
73.0	8.0	18.0	1	1	1
24.0	36.0	12.0	1	1	1
76.0	6.0	17.0	1	1	1
76.0	10.0	4.0	1	1	1
76.0	13.0	7.0	1	1	1
78.0	3.0	12.0	1	1	1
78.0	9.0	13.0	1	1	1
79.0	3.0	8.0	1	1	1
79.0	5.0	16.0	1	1	1
79.0	11.0	15.0	1	1	1
82.0	3.0	6.0	1	1	1
82.0	7.0	5.0	1	1	1
90.0	15.0	9.0	1	1	1
84.0	3.0	11.0	1	1	1
84.0	5.0	10.0	1	1	1
84.0	9.0	3.0	1	1	1
85.0	1.0	7.0	1	1	1
87.0	5.0	2.0	1	1	1
85.0	8.0	4.0	1	1	1
87.0	7.0	4.0	1	1	1
86.0	41.0	18.0	1	1	1
86.0	44.0	14.0	1	1	1
86.0	46.0	12.0	1	1	1
85.0	55.0	17.0	1	1	1
89.0	43.0	20.0	1	1	1
89.0	46.0	14.0	1	1	1
89.0	52.0	16.0	1	1	1
92.0	42.0	10.0	1	1	1
92.0	52.0	9.0	1	1	1
94.0	42.0	11.0	1	1	1
94.0	44.0	7.0	1	1	1
94.0	48.0	13.0	1	1	1
96.0	42.0	5.0	1	1	1
99.0	46.0	4.0	1	1	1
99.0	50.0	21.0	1	1	1
83.0	80.0	13.0	1	1	1
83.0	83.0	11.0	1	1	1
85.0	81.0	12.0	1	1	1
85.0	85.0	14.0	1	1	1
85.0	89.0	10.0	1	1	1
87.0	80.0	8.0	1	1	1
87.0	86.0	16.0	1	1	1
90.0	77.0	19.0	1	1	1
90.0	88.0	5.0	1	1	1
93.0	82.0	17.0	1	1	1
93.0	84.0	7.0	1	1	1
93.0	89.0	16.0	1	1	1
94.0	86.0	14.0	1	1	1
95.0	80.0	17.0	1	1	1
99.0	89.0	13.0	1	1	1
37.0	83.0	17.0	1	1	1
50.0	80.0	13.0	1	1	1
35.0	85.0	14.0	1	1	1
35.0	87.0	16.0	1	1	1
44.0	86.0	7.0	1	1	1
46.0	89.0	13.0	1	1	1
46.0	83.0	9.0	1	1	1
46.0	87.0	11.0	1	1	1
46.0	89.0	35.0	1	1	1
48.0	83.0	5.0	1	1	1
50.0	85.0	28.0	1	1	1
50.0	88.0	7.0	1	1	1
54.0	86.0	3.0	1	1	1
54.0	90.0	10.0	1	1	1
10.0	35.0	7.0	1	1	1
10.0	40.0	12.0	1	1	1
18.0	30.0	11.0	1	1	1
17.0	35.0	10.0	1	1	1
16.0	38.0	8.0	1	1	1
14.0	40.0	11.0	1	1	1
15.0	42.0	21.0	1	1	1
11.0	42.0	4.0	1	1	1
18.0	40.0	15.0	1	1	1
21.0	39.0	16.0	1	1	1
20.0	40.0	4.0	1	1	1
18.0	41.0	16.0	1	1	1
20.0	44.0	7.0	1	1	1
22.0	44.0	10.0	1	1	1
16.0	45.0	9.0	1	1	1
20.0	45.0	11.0	1	1	1
25.0	45.0	17.0	1	1	1
30.0	55.0	12.0	1	1	1
20.0	50.0	11.0	1	1	1
22.0	51.0	7.0	1	1	1
18.0	49.0	9.0	1	1	1
16.0	48.0	11.0	1	1	1
20.0	55.0	12.0	1	1	1
18.0	53.0	7.0	1	1	1
14.0	50.0	8.0	1	1	1
15.0	51.0	6.0	1	1	1
16.0	54.0	5.0	1	1	1
28.0	33.0	12.0	1	1	1
33.0	38.0	13.0	1	1	1
30.0	50.0	7.0	1	1	1
13.0	40.0	7.0	1	1	1
15.0	36.0	8.0	1	1	1
18.0	31.0	11.0	1	1	1
25.0	37.0	13.0	1	1	1
30.0	46.0	11.0	1	1	1
25.0	52.0	10.0	1	1	1
16.0	33.0	7.0	1	1	1
25.0	35.0	4.0	1	1	1
5.0	40.0	20.0	1	1	1
5.0	50.0	13.0	1	1	1
