# x   |  y    | demand	| numItems | l - w (for each item)
0.0	0.0	0.0	0
-12.0	-6.0	7063.0	1	1	1
-15.0	-5.0	51.0	1	1	1
-1.0	-18.0	23.0	1	1	1
2.0	-21.0	3074.0	1	1	1
-1.0	-17.0	349.0	1	1	1
-9.0	-12.0	1047.0	1	1	1
2.0	-22.0	698.0	1	1	1
1.0	-21.0	3001.0	1	1	1
7.0	-25.0	31.0	1	1	1
-7.0	-17.0	1135.0	1	1	1
-11.0	-5.0	21611.0	1	1	1
-14.0	-9.0	57.0	1	1	1
-14.0	-8.0	51.0	1	1	1
-11.0	-2.0	551.0	1	1	1
-14.0	-5.0	179.0	1	1	1
-15.0	-9.0	6.0	1	1	1
-15.0	-8.0	528.0	1	1	1
-9.0	-6.0	2832.0	1	1	1
-14.0	-4.0	1514.0	1	1	1
3.0	6.0	889.0	1	1	1
5.0	9.0	2554.0	1	1	1
5.0	10.0	1215.0	1	1	1
2.0	8.0	1810.0	1	1	1
1.0	9.0	3050.0	1	1	1
1.0	10.0	4.0	1	1	1
2.0	9.0	1563.0	1	1	1
6.0	14.0	741.0	1	1	1
5.0	12.0	1532.0	1	1	1
3.0	7.0	709.0	1	1	1
4.0	8.0	1022.0	1	1	1
-6.0	1.0	883.0	1	1	1
-6.0	2.0	1689.0	1	1	1
-8.0	-2.0	10235.0	1	1	1
-7.0	2.0	29.0	1	1	1
-7.0	-3.0	2894.0	1	1	1
-7.0	-2.0	450.0	1	1	1
-20.0	12.0	411.0	1	1	1
-20.0	13.0	207.0	1	1	1
-12.0	10.0	496.0	1	1	1
-20.0	15.0	1021.0	1	1	1
-6.0	8.0	117.0	1	1	1
2.0	21.0	46.0	1	1	1
2.0	22.0	8.0	1	1	1
1.0	21.0	18.0	1	1	1
-1.0	24.0	561.0	1	1	1
1.0	22.0	1877.0	1	1	1
-2.0	20.0	3542.0	1	1	1
-2.0	21.0	801.0	1	1	1
-4.0	18.0	967.0	1	1	1
-4.0	19.0	62.0	1	1	1
-5.0	18.0	1366.0	1	1	1
-5.0	26.0	230.0	1	1	1
1.0	23.0	4.0	1	1	1
-6.0	5.0	12.0	1	1	1
-6.0	6.0	145.0	1	1	1
-9.0	6.0	7149.0	1	1	1
-9.0	7.0	2250.0	1	1	1
-12.0	5.0	383.0	1	1	1
-12.0	6.0	134.0	1	1	1
-11.0	3.0	1947.0	1	1	1
-11.0	4.0	182.0	1	1	1
-14.0	4.0	3934.0	1	1	1
-14.0	5.0	468.0	1	1	1
-15.0	4.0	18.0	1	1	1
-15.0	5.0	133.0	1	1	1
-16.0	7.0	2340.0	1	1	1
-16.0	8.0	754.0	1	1	1
-15.0	10.0	1264.0	1	1	1
-20.0	10.0	806.0	1	1	1
-5.0	19.0	3665.0	1	1	1
-9.0	-11.0	2452.0	1	1	1
